,Order ID,Customer ID,Order DateTime,Product Name,Category,Quantity,Price,City,Delivery Time (mins),Order Status,Total Amount,Order Hour,Day,Month,IsWeekend,Order Period,High Order Value,Fast Delivery
985,ORD1985,CUST229,2023-11-16 16:29:00,Potatoes,Vegetables,4,190.81,Bangalore,32.44,Delivered,763.24,16,Thursday,November,No,Afternoon,Yes,Slow
986,ORD1986,CUST330,2023-10-18 14:45:00,Potatoes,Vegetables,4,102.07,Pune,41.15,Delivered,408.28,14,Wednesday,October,No,Afternoon,No,Slow
987,ORD1987,CUST471,2023-03-25 03:41:00,Eggs,Dairy,2,143.32,Hyderabad,64.39,Delivered,286.64,3,Saturday,March,Yes,Night,No,Slow
988,ORD1988,CUST233,2023-07-24 00:11:00,Bread,Bakery,3,63.89,Mumbai,34.88,Delivered,191.67000000000002,0,Monday,July,No,Night,No,Slow
989,ORD1989,CUST247,2023-05-31 20:05:00,Apples,Fruits,1,140.41,Hyderabad,0.0,Cancelled,140.41,20,Wednesday,May,No,Evening,No,Fast
990,ORD1990,CUST414,2023-10-28 01:19:00,Rice,Grains,2,426.87,Delhi,42.97,Delivered,853.74,1,Saturday,October,Yes,Night,Yes,Slow
991,ORD1991,CUST102,2023-11-24 18:02:00,Wheat Flour,Grains,3,474.19,Mumbai,50.99,Delivered,1422.57,18,Friday,November,No,Evening,Yes,Slow
992,ORD1992,CUST435,2023-11-28 07:44:00,Butter,Dairy,4,239.99,Delhi,19.29,Delivered,959.96,7,Tuesday,November,No,Morning,Yes,Fast
993,ORD1993,CUST486,2023-11-01 01:40:00,Potatoes,Vegetables,3,297.89,Hyderabad,0.0,Returned,893.67,1,Wednesday,November,No,Night,Yes,Fast
994,ORD1994,CUST341,2023-07-22 22:24:00,Tomatoes,Vegetables,2,374.03,Delhi,34.31,Delivered,748.06,22,Saturday,July,Yes,Night,Yes,Slow
995,ORD1995,CUST471,2023-02-28 18:04:00,Bananas,Fruits,4,499.91,Hyderabad,0.0,Cancelled,1999.64,18,Tuesday,February,No,Evening,Yes,Fast
996,ORD1996,CUST140,2023-07-25 11:22:00,Onions,Vegetables,1,168.99,Kolkata,43.39,Delivered,168.99,11,Tuesday,July,No,Morning,No,Slow
997,ORD1997,CUST230,2023-01-17 13:19:00,Milk,Dairy,5,429.22,Delhi,78.9,Delivered,2146.1000000000004,13,Tuesday,January,No,Afternoon,Yes,Slow
998,ORD1998,CUST291,2023-11-18 06:01:00,Fish,Meat,5,126.03,Mumbai,71.74,Delivered,630.15,6,Saturday,November,Yes,Morning,Yes,Slow
999,ORD1999,CUST348,2023-02-04 11:27:00,Milk,Dairy,2,389.85,Chennai,0.0,Returned,779.7,11,Saturday,February,Yes,Morning,Yes,Fast
